OrderID,OrderDate,Region,Product,Quantity,UnitPrice,TotalPrice,Discount,Promotion,Returned,CustomerType,Salesperson,PaymentMethod,StoreLocation,ShippingCost,DeliveryDate,Months,Years
REG101144,2025-02-09,North,Desk,13,492.66,5764.122,0.1,Freeship,0,Retail,Frank,Gift Card,Store B,46.21,2025-02-14,February,2025
REG101145,2023-01-17,South,Chair,3,348.38,1045.14,0,Freeship,0,Wholesale,Carlos,Gift Card,Store B,26.25,2023-01-23,January,2023
REG101146,2023-09-17,North,Phone,6,437.59,2494.263,0.05,Winter15,1,Wholesale,Diana,Gift Card,Store D,39.4,2023-09-26,September,2023
REG101147,2025-02-15,North,Printer,19,118.09,2019.339,0.1,Save10,0,Wholesale,Alice,Online,Store D,10.77,2025-02-23,February,2025
REG101148,2023-10-07,West,Tablet,15,188.57,2687.1225,0.05,Freeship,1,Wholesale,Bob,Credit Card,Store C,38.61,2023-10-09,October,2023
REG101149,2023-08-08,West,Phone,8,200.74,1605.92,0,Save10,1,Wholesale,Diana,Gift Card,Store A,30.7,2023-08-10,August,2023
REG101150,2023-08-21,East,Laptop,3,142.09,362.3295,0.15,Winter15,0,Wholesale,Frank,Gift Card,Store C,26.04,2023-08-27,August,2023
REG101151,2024-07-07,North,Tablet,15,576.12,7777.62,0.1,Winter15,0,Retail,Alice,Online,Store D,29.31,2024-07-11,July,2024
REG101152,2025-01-17,South,Desk,9,96.97,741.8205,0.15,Winter15,1,Retail,Bob,Credit Card,Store D,30.87,2025-01-24,January,2025
REG101153,2023-12-06,North,Tablet,17,218.04,3150.678,0.15,No Promostion,0,Wholesale,Bob,Cash,Store D,16,2023-12-16,December,2023
REG101154,2023-03-01,South,Desk,2,153.33,291.327,0.05,No Promostion,0,Wholesale,Carlos,Cash,Store C,31.55,2023-03-04,March,2023
REG101155,2025-02-11,North,Printer,8,316.12,2276.064,0.1,Winter15,0,Wholesale,Diana,Gift Card,Store B,6.28,2025-02-15,February,2025
REG101156,2023-06-20,Central,Printer,13,153.57,1896.5895,0.05,No Promostion,0,Wholesale,Carlos,Gift Card,Store B,27.98,2023-06-25,June,2023
REG101157,2024-02-29,West,Printer,7,208.31,1385.2615,0.05,Save10,0,Wholesale,Frank,Online,Store C,26.57,2024-03-03,February,2024
REG101158,2025-06-30,North,Chair,2,160.96,289.728,0.1,Winter15,0,Wholesale,Eva,Gift Card,Store C,44.97,2025-07-05,June,2025
REG101159,2024-08-19,North,Monitor,3,373.77,1009.179,0.1,Winter15,1,Retail,Eva,Cash,Store B,17.62,2024-08-25,August,2024
REG101160,2024-01-15,Central,Printer,20,200.7,3612.6,0.1,Freeship,0,Retail,Alice,Online,Store D,29.6,2024-01-19,January,2024
REG101161,2024-08-08,Central,Desk,14,115.77,1377.663,0.15,Save10,1,Wholesale,Frank,Credit Card,Store B,20.12,2024-08-11,August,2024
REG101162,2024-10-05,West,Phone,12,535.41,5782.428,0.1,No Promostion,0,Retail,Frank,Gift Card,Store C,27.82,2024-10-07,October,2024
REG101163,2024-01-13,South,Desk,12,103.59,1118.772,0.1,Freeship,0,Retail,Frank,Debit Card,Store A,48.11,2024-01-21,January,2024
REG101164,2023-03-29,West,Laptop,18,176.32,3015.072,0.05,No Promostion,0,Wholesale,Diana,Debit Card,Store B,36.35,2023-04-04,March,2023
REG101165,2023-10-19,North,Printer,5,112.44,505.98,0.1,No Promostion,1,Retail,Bob,Credit Card,Store D,7.46,2023-10-23,October,2023
REG101166,2023-10-23,West,Chair,20,19.3,386,0,Save10,0,Wholesale,Bob,Debit Card,Store C,47.23,2023-11-01,October,2023
REG101167,2023-03-24,South,Phone,9,233.11,1993.0905,0.05,Winter15,0,Retail,Eva,Debit Card,Store B,31.43,2023-03-28,March,2023
REG101168,2024-08-09,West,Printer,17,66.48,960.636,0.15,Winter15,1,Wholesale,Eva,Gift Card,Store C,10.79,2024-08-14,August,2024
REG101169,2023-04-26,South,Laptop,17,504.63,7720.839,0.1,Winter15,1,Wholesale,Carlos,Online,Store A,48.33,2023-05-06,April,2023
REG101170,2024-03-04,West,Tablet,11,97.84,1022.428,0.05,Save10,1,Retail,Alice,Debit Card,Store B,45.97,2024-03-12,March,2024
REG101171,2023-02-14,East,Tablet,7,468.14,2785.433,0.15,Save10,0,Retail,Bob,Cash,Store A,47.56,2023-02-17,February,2023
REG101172,2023-04-28,West,Tablet,20,476.69,9057.11,0.05,Winter15,0,Wholesale,Bob,Online,Store B,10.2,2023-05-03,April,2023
REG101173,2024-03-03,North,Phone,2,160.73,273.241,0.15,Freeship,0,Wholesale,Frank,Cash,Store A,20.18,2024-03-11,March,2024
REG101174,2024-09-04,West,Tablet,9,228.98,1751.697,0.15,Winter15,0,Retail,Frank,Online,Store D,45.79,2024-09-08,September,2024
REG101175,2024-12-30,East,Tablet,19,336.5,6393.5,0,Winter15,0,Wholesale,Alice,Online,Store B,27.43,2025-01-07,December,2024
REG101176,2024-02-10,East,Printer,18,411.59,7408.62,0,Winter15,0,Wholesale,Bob,Credit Card,Store A,9.62,2024-02-16,February,2024
REG101177,2023-09-07,Central,Printer,1,431.49,366.7665,0.15,Save10,0,Wholesale,Alice,Cash,Store C,17.53,2023-09-15,September,2023
REG101178,2023-08-11,East,Laptop,18,495.39,8917.02,0,Save10,0,Wholesale,Carlos,Gift Card,Store A,14.88,2023-08-15,August,2023
REG101179,2023-03-12,West,Phone,4,149.3,537.48,0.1,Freeship,0,Wholesale,Diana,Debit Card,Store A,47.84,2023-03-16,March,2023
REG101180,2023-03-29,Central,Desk,18,179.97,2915.514,0.1,Save10,0,Wholesale,Eva,Cash,Store C,22.15,2023-03-31,March,2023
REG101181,2025-02-17,South,Chair,11,381.14,3982.913,0.05,Freeship,0,Retail,Frank,Gift Card,Store B,32.83,2025-02-27,February,2025
REG101182,2024-01-07,North,Chair,5,454.62,2159.445,0.05,No Promostion,0,Wholesale,Diana,Gift Card,Store C,10.19,2024-01-15,January,2024
REG101183,2023-01-14,East,Phone,17,226.56,3466.368,0.1,Winter15,1,Wholesale,Diana,Gift Card,Store A,36.89,2023-01-20,January,2023
REG101184,2024-01-03,West,Laptop,2,132.91,265.82,0,Winter15,0,Wholesale,Bob,Debit Card,Store A,7.76,2024-01-12,January,2024
REG101185,2023-08-25,South,Desk,2,35.69,71.38,0,Freeship,0,Retail,Eva,Debit Card,Store C,39.89,2023-08-28,August,2023
REG101186,2025-05-16,North,Desk,6,451.93,2304.843,0.15,Winter15,1,Wholesale,Eva,Cash,Store A,49.37,2025-05-25,May,2025
REG101187,2023-12-30,South,Laptop,7,270.47,1798.6255,0.05,Winter15,1,Wholesale,Diana,Credit Card,Store D,41.56,2024-01-03,December,2023
REG101188,2024-10-06,South,Phone,13,55.46,684.931,0.05,Freeship,1,Retail,Bob,Credit Card,Store A,18.01,2024-10-09,October,2024
REG101189,2023-03-12,Central,Tablet,17,515.12,7443.484,0.15,Save10,1,Wholesale,Bob,Credit Card,Store D,32.74,2023-03-22,March,2023
REG101190,2024-04-06,North,Phone,1,256.63,256.63,0,Freeship,0,Wholesale,Carlos,Gift Card,Store D,12.97,2024-04-08,April,2024
REG101191,2023-01-20,North,Tablet,4,423.99,1611.162,0.05,Freeship,0,Retail,Frank,Online,Store B,20.05,2023-01-25,January,2023
REG101192,2024-07-08,West,Laptop,15,77.89,1109.9325,0.05,No Promostion,0,Wholesale,Diana,Credit Card,Store B,20.87,2024-07-12,July,2024
REG101193,2023-10-06,North,Phone,12,11.95,136.23,0.05,No Promostion,0,Retail,Carlos,Online,Store A,26.66,2023-10-16,October,2023
REG101194,2023-09-11,East,Desk,7,67.05,422.415,0.1,Freeship,0,Wholesale,Carlos,Cash,Store D,36.67,2023-09-18,September,2023
REG101195,2023-09-14,North,Phone,19,118.15,1908.1225,0.15,Save10,0,Retail,Frank,Cash,Store C,12.95,2023-09-19,September,2023
REG101196,2023-11-06,North,Printer,16,114.47,1556.792,0.15,No Promostion,0,Wholesale,Carlos,Online,Store B,43.85,2023-11-11,November,2023
REG101197,2024-06-23,North,Monitor,9,36.21,277.0065,0.15,Freeship,0,Wholesale,Bob,Credit Card,Store C,6.71,2024-06-30,June,2024
REG101198,2023-03-30,West,Printer,10,52.58,473.22,0.1,Winter15,0,Wholesale,Eva,Cash,Store B,14.01,2023-04-09,March,2023
REG101199,2024-10-05,East,Phone,6,272.26,1470.204,0.1,Save10,0,Retail,Carlos,Debit Card,Store A,43.67,2024-10-15,October,2024
REG101200,2023-03-19,Central,Chair,10,124.97,1062.245,0.15,Winter15,1,Retail,Eva,Gift Card,Store D,40.23,2023-03-29,March,2023
REG101201,2025-03-17,North,Phone,9,228.62,1954.701,0.05,Save10,0,Retail,Eva,Gift Card,Store C,31.43,2025-03-21,March,2025
REG101202,2024-12-18,Central,Laptop,20,282.91,4809.47,0.15,Freeship,0,Wholesale,Frank,Debit Card,Store A,8.19,2024-12-28,December,2024
REG101203,2025-01-06,West,Tablet,17,129.62,1873.009,0.15,Freeship,0,Retail,Eva,Online,Store D,24.28,2025-01-08,January,2025
REG101204,2025-01-14,Central,Monitor,6,162.35,925.395,0.05,Save10,1,Wholesale,Eva,Credit Card,Store B,19.18,2025-01-20,January,2025
REG101205,2023-01-26,South,Printer,14,209.82,2937.48,0,Save10,0,Wholesale,Eva,Cash,Store B,36.11,2023-01-30,January,2023
REG101206,2024-08-04,North,Laptop,16,293.44,4460.288,0.05,Save10,0,Wholesale,Diana,Gift Card,Store D,42.56,2024-08-14,August,2024
REG101207,2024-02-13,North,Phone,11,185.52,1734.612,0.15,Winter15,0,Wholesale,Diana,Credit Card,Store D,38.53,2024-02-16,February,2024
REG101208,2023-02-11,Central,Desk,18,268.38,4106.214,0.15,Freeship,0,Wholesale,Alice,Cash,Store D,48.38,2023-02-14,February,2023
REG101209,2024-06-17,East,Printer,18,547.05,8862.21,0.1,Freeship,0,Wholesale,Carlos,Cash,Store C,10.99,2024-06-22,June,2024
REG101210,2024-06-06,South,Laptop,1,354.21,301.0785,0.15,No Promostion,0,Wholesale,Carlos,Online,Store A,26.16,2024-06-12,June,2024
REG101211,2023-11-26,South,Chair,18,250.93,4290.903,0.05,No Promostion,0,Wholesale,Bob,Gift Card,Store C,47.67,2023-12-02,November,2023
REG101212,2024-04-07,West,Printer,18,587.25,8984.925,0.15,No Promostion,0,Wholesale,Carlos,Online,Store C,42.15,2024-04-09,April,2024
REG101213,2023-02-03,West,Desk,2,438.06,876.12,0,Freeship,1,Retail,Frank,Online,Store B,12.9,2023-02-09,February,2023
REG101214,2024-11-25,East,Chair,14,6.1,72.59,0.15,Freeship,1,Wholesale,Carlos,Online,Store C,10.18,2024-11-30,November,2024
REG101215,2024-06-30,North,Laptop,2,80.14,160.28,0,Freeship,1,Wholesale,Carlos,Online,Store D,13.41,2024-07-03,June,2024
REG101216,2023-08-02,South,Laptop,11,66.97,626.1695,0.15,Freeship,1,Retail,Bob,Gift Card,Store A,20.35,2023-08-11,August,2023
REG101217,2024-02-22,South,Chair,6,181.34,1088.04,0,Freeship,0,Wholesale,Alice,Cash,Store A,27.65,2024-02-27,February,2024
REG101218,2024-11-29,North,Monitor,15,570,8122.5,0.05,No Promostion,0,Wholesale,Frank,Gift Card,Store D,7.62,2024-12-09,November,2024
REG101219,2023-07-21,North,Monitor,9,587.79,4496.5935,0.15,No Promostion,0,Wholesale,Bob,Online,Store D,24.64,2023-07-31,July,2023
REG101220,2023-04-14,Central,Phone,6,196.31,1060.074,0.1,Winter15,0,Retail,Carlos,Online,Store C,38.65,2023-04-17,April,2023
REG101221,2023-02-01,North,Phone,8,430.06,3268.456,0.05,Save10,0,Wholesale,Bob,Debit Card,Store B,38.45,2023-02-05,February,2023
REG101222,2024-06-30,East,Monitor,14,429.72,5414.472,0.1,Save10,0,Retail,Eva,Cash,Store A,45.78,2024-07-05,June,2024
REG101223,2023-10-18,Central,Phone,13,127.34,1655.42,0,Winter15,0,Wholesale,Alice,Credit Card,Store D,6.15,2023-10-21,October,2023
REG101224,2024-07-04,East,Monitor,6,421.97,2405.229,0.05,Winter15,0,Wholesale,Bob,Cash,Store B,41.31,2024-07-13,July,2024
REG101225,2024-07-04,East,Tablet,5,225.69,959.1825,0.15,Winter15,0,Wholesale,Carlos,Gift Card,Store A,47.6,2024-07-12,July,2024
REG101226,2023-07-27,North,Monitor,10,322.11,2737.935,0.15,Winter15,0,Retail,Diana,Debit Card,Store A,28.72,2023-08-02,July,2023
REG101227,2025-03-01,West,Desk,4,209.3,795.34,0.05,No Promostion,0,Retail,Alice,Gift Card,Store B,6.89,2025-03-06,March,2025
REG101228,2023-02-23,Central,Desk,16,326.16,4696.704,0.1,No Promostion,0,Wholesale,Frank,Credit Card,Store C,44.3,2023-02-25,February,2023
REG101229,2023-01-11,East,Monitor,13,515.42,6700.46,0,Freeship,0,Retail,Bob,Online,Store D,43.37,2023-01-20,January,2023
REG101230,2024-04-16,West,Tablet,7,129.83,908.81,0,Winter15,0,Wholesale,Carlos,Gift Card,Store A,13.12,2024-04-20,April,2024
REG101231,2024-03-09,Central,Monitor,17,376.15,6074.8225,0.05,Winter15,1,Retail,Diana,Gift Card,Store C,31.96,2024-03-12,March,2024
REG101232,2024-10-07,South,Chair,8,385.46,3083.68,0,Save10,0,Wholesale,Bob,Cash,Store A,8.89,2024-10-11,October,2024
REG101233,2023-10-06,West,Printer,2,474.13,948.26,0,Freeship,1,Wholesale,Carlos,Gift Card,Store D,14.41,2023-10-15,October,2023
REG101234,2023-04-08,West,Monitor,15,506.17,7212.9225,0.05,No Promostion,0,Wholesale,Alice,Online,Store B,41.73,2023-04-13,April,2023
REG101235,2024-02-20,South,Phone,1,67.38,57.273,0.15,Winter15,0,Retail,Alice,Credit Card,Store D,6.14,2024-02-27,February,2024
REG101236,2023-01-30,West,Chair,15,274.3,3497.325,0.15,No Promostion,0,Retail,Frank,Credit Card,Store B,21.56,2023-02-08,January,2023
REG101237,2023-05-12,South,Monitor,2,334.48,668.96,0,No Promostion,0,Wholesale,Alice,Debit Card,Store B,31.53,2023-05-20,May,2023
REG101238,2024-01-08,South,Chair,7,562.6,3347.47,0.15,Winter15,0,Retail,Eva,Online,Store A,19.95,2024-01-12,January,2024
REG101239,2024-06-05,North,Monitor,7,14.34,95.361,0.05,Winter15,0,Retail,Alice,Debit Card,Store D,19.45,2024-06-08,June,2024
REG101240,2025-05-21,East,Phone,11,34.72,343.728,0.1,Freeship,0,Wholesale,Diana,Gift Card,Store B,9.31,2025-05-23,May,2025
REG101241,2025-05-21,East,Chair,7,15.06,105.42,0,No Promostion,1,Retail,Alice,Cash,Store A,46.57,2025-05-26,May,2025
REG101242,2023-03-05,East,Printer,11,488.17,5101.3765,0.05,Winter15,1,Wholesale,Bob,Cash,Store B,37.47,2023-03-11,March,2023
REG101243,2024-10-27,South,Tablet,10,268.39,2549.705,0.05,Save10,0,Retail,Alice,Credit Card,Store B,25.86,2024-11-02,October,2024
REG101244,2025-03-24,North,Tablet,5,64.18,288.81,0.1,Save10,0,Retail,Eva,Gift Card,Store C,21.17,2025-03-29,March,2025
REG101245,2024-09-21,West,Phone,15,466.55,6648.3375,0.05,Save10,1,Retail,Alice,Cash,Store A,36.68,2024-09-27,September,2024
REG101246,2025-05-18,North,Desk,8,505.34,3840.584,0.05,No Promostion,0,Retail,Bob,Debit Card,Store B,22.88,2025-05-27,May,2025
REG101247,2024-07-11,East,Monitor,6,100.75,544.05,0.1,Freeship,0,Wholesale,Frank,Credit Card,Store A,12.98,2024-07-14,July,2024
REG101248,2025-01-27,North,Tablet,8,352.72,2680.672,0.05,No Promostion,0,Retail,Carlos,Cash,Store C,30.8,2025-02-04,January,2025
REG101249,2023-11-26,East,Laptop,9,526.26,4736.34,0,Freeship,0,Retail,Bob,Cash,Store B,15.47,2023-12-06,November,2023
REG101250,2024-06-02,Central,Printer,18,519.42,7947.126,0.15,Winter15,0,Retail,Eva,Cash,Store C,32.96,2024-06-04,June,2024
REG101251,2023-01-17,North,Chair,18,108.46,1854.666,0.05,Save10,0,Wholesale,Frank,Online,Store D,10.72,2023-01-24,January,2023
REG101252,2025-05-03,North,Desk,13,420.68,5195.398,0.05,No Promostion,0,Wholesale,Frank,Online,Store D,24.51,2025-05-11,May,2025
REG101253,2025-01-05,North,Printer,17,5.91,85.3995,0.15,Save10,0,Wholesale,Eva,Online,Store A,44.85,2025-01-13,January,2025
REG101254,2024-02-20,East,Phone,4,452.77,1811.08,0,Save10,0,Retail,Diana,Debit Card,Store B,32.01,2024-03-01,February,2024
REG101255,2023-12-26,North,Monitor,7,157,934.15,0.15,Save10,1,Wholesale,Alice,Online,Store A,39.72,2024-01-04,December,2023
REG101256,2023-03-07,North,Printer,11,550.86,5453.514,0.1,Freeship,0,Retail,Bob,Online,Store C,21.82,2023-03-12,March,2023
REG101257,2024-09-13,North,Chair,5,172.65,733.7625,0.15,Save10,0,Wholesale,Alice,Cash,Store C,28.3,2024-09-22,September,2024
REG101258,2024-01-02,East,Tablet,16,145.3,2324.8,0,Freeship,1,Wholesale,Eva,Credit Card,Store B,29.64,2024-01-12,January,2024
REG101259,2025-02-08,South,Printer,10,67.38,606.42,0.1,Freeship,1,Retail,Diana,Gift Card,Store C,20.58,2025-02-18,February,2025
REG101260,2025-03-04,South,Printer,15,141.13,2116.95,0,Save10,0,Wholesale,Carlos,Cash,Store D,19.63,2025-03-12,March,2025
REG101261,2024-03-12,Central,Tablet,1,534.61,507.8795,0.05,Save10,0,Retail,Frank,Online,Store D,22.68,2024-03-21,March,2024
REG101262,2024-07-03,East,Phone,9,560.04,4788.342,0.05,Winter15,0,Retail,Carlos,Gift Card,Store D,22.81,2024-07-07,July,2024
REG101263,2025-01-05,North,Laptop,8,275.32,1982.304,0.1,Save10,0,Retail,Diana,Cash,Store D,18.26,2025-01-13,January,2025
REG101264,2024-03-21,East,Phone,3,105.73,301.3305,0.05,Freeship,1,Retail,Bob,Debit Card,Store D,12.12,2024-03-28,March,2024
REG101265,2025-03-28,Central,Monitor,15,568.81,7678.935,0.1,No Promostion,0,Retail,Frank,Gift Card,Store D,8.54,2025-04-03,March,2025
REG101266,2025-04-13,Central,Laptop,20,190.39,3427.02,0.1,Save10,0,Retail,Bob,Gift Card,Store B,49.93,2025-04-18,April,2025
REG101267,2024-04-30,West,Chair,19,433.39,7822.6895,0.05,Winter15,0,Retail,Bob,Online,Store C,7.59,2024-05-09,April,2024
REG101268,2025-02-15,South,Phone,1,92.72,78.812,0.15,Winter15,0,Wholesale,Eva,Debit Card,Store C,48.46,2025-02-19,February,2025
REG101269,2025-02-18,West,Laptop,1,263.28,236.952,0.1,Save10,0,Wholesale,Eva,Credit Card,Store D,36.28,2025-02-23,February,2025
REG101270,2023-09-08,West,Phone,11,358.59,3944.49,0,No Promostion,0,Wholesale,Frank,Credit Card,Store B,29.19,2023-09-10,September,2023
REG101271,2024-02-04,Central,Tablet,18,595.53,10719.54,0,Winter15,0,Retail,Frank,Cash,Store B,42.91,2024-02-06,February,2024
REG101272,2024-11-25,North,Monitor,14,574.32,6834.408,0.15,Save10,0,Wholesale,Diana,Credit Card,Store D,12.07,2024-12-05,November,2024
REG101273,2024-12-30,North,Laptop,18,444.13,7994.34,0,Save10,0,Retail,Frank,Cash,Store D,5.41,2025-01-02,December,2024
REG101274,2023-09-05,West,Tablet,19,431.47,7378.137,0.1,Winter15,0,Retail,Eva,Gift Card,Store A,49.23,2023-09-10,September,2023
REG101275,2023-08-01,West,Printer,19,67.49,1282.31,0,Save10,0,Retail,Frank,Debit Card,Store C,32.04,2023-08-11,August,2023
REG101276,2023-01-06,Central,Tablet,11,25.67,240.0145,0.15,Save10,0,Retail,Carlos,Credit Card,Store C,30.12,2023-01-08,January,2023
REG101277,2025-05-02,Central,Phone,4,368.69,1474.76,0,Winter15,0,Wholesale,Diana,Gift Card,Store D,48.57,2025-05-06,May,2025
REG101278,2023-12-21,West,Monitor,7,257.01,1709.1165,0.05,No Promostion,0,Retail,Eva,Credit Card,Store D,35.52,2023-12-28,December,2023
REG101279,2024-09-10,East,Laptop,14,85.54,1197.56,0,Freeship,0,Wholesale,Frank,Gift Card,Store B,16.08,2024-09-14,September,2024
REG101280,2024-04-05,Central,Chair,9,267.6,2047.14,0.15,Freeship,0,Retail,Eva,Credit Card,Store D,8.48,2024-04-10,April,2024
REG101281,2023-07-26,East,Desk,15,261.85,3338.5875,0.15,Save10,0,Wholesale,Diana,Online,Store D,40.68,2023-07-31,July,2023
REG101282,2023-11-12,East,Printer,11,199.57,2085.5065,0.05,Save10,0,Retail,Bob,Debit Card,Store A,48.94,2023-11-14,November,2023
REG101283,2025-04-18,Central,Phone,5,504.96,2398.56,0.05,Freeship,0,Retail,Diana,Gift Card,Store C,22.12,2025-04-20,April,2025
REG101284,2023-08-12,South,Chair,8,28.34,215.384,0.05,No Promostion,1,Wholesale,Alice,Cash,Store C,23.19,2023-08-19,August,2023
REG101285,2024-12-12,West,Printer,17,495.13,7575.489,0.1,Freeship,1,Wholesale,Alice,Online,Store D,26.37,2024-12-21,December,2024
REG101286,2025-05-07,West,Phone,14,142.05,1889.265,0.05,Save10,0,Retail,Frank,Gift Card,Store D,33.65,2025-05-13,May,2025
REG101287,2025-03-10,East,Chair,16,504.36,8069.76,0,No Promostion,1,Wholesale,Bob,Debit Card,Store D,11.67,2025-03-13,March,2025
REG101288,2025-06-01,East,Desk,7,122.2,855.4,0,No Promostion,0,Retail,Carlos,Credit Card,Store B,30.21,2025-06-10,June,2025
REG101289,2025-05-19,West,Chair,7,338.42,2013.599,0.15,Freeship,0,Retail,Alice,Online,Store B,5.82,2025-05-21,May,2025
REG101290,2023-02-08,East,Tablet,4,224.75,899,0,No Promostion,0,Wholesale,Frank,Debit Card,Store D,43.86,2023-02-16,February,2023
REG101291,2025-04-24,Central,Desk,16,509.71,7339.824,0.1,No Promostion,0,Wholesale,Carlos,Cash,Store C,41.78,2025-05-03,April,2025
REG101292,2024-09-01,North,Tablet,14,297.56,3749.256,0.1,Freeship,0,Wholesale,Diana,Debit Card,Store B,31.44,2024-09-08,September,2024
REG101293,2024-11-07,Central,Printer,13,365.11,4509.1085,0.05,No Promostion,0,Retail,Diana,Online,Store C,13.97,2024-11-13,November,2024
REG101294,2024-11-29,East,Chair,1,139.13,139.13,0,No Promostion,1,Wholesale,Carlos,Cash,Store C,35.92,2024-12-02,November,2024
REG101295,2023-04-10,West,Chair,6,543.89,3263.34,0,No Promostion,1,Retail,Bob,Cash,Store C,13.19,2023-04-20,April,2023
REG101296,2024-01-10,North,Printer,19,219.7,4174.3,0,Freeship,0,Retail,Alice,Cash,Store A,15.38,2024-01-16,January,2024
REG101297,2025-05-17,South,Phone,6,94.34,537.738,0.05,Winter15,1,Retail,Alice,Cash,Store C,49.26,2025-05-23,May,2025
REG101298,2024-07-26,Central,Laptop,9,486.58,3722.337,0.15,Freeship,0,Retail,Alice,Online,Store A,38.72,2024-07-30,July,2024
REG101299,2024-12-26,South,Desk,12,578.86,5904.372,0.15,Freeship,0,Retail,Frank,Cash,Store D,25.84,2025-01-03,December,2024
REG101300,2025-01-23,East,Tablet,7,196.88,1378.16,0,Save10,0,Retail,Diana,Debit Card,Store C,44.92,2025-01-31,January,2025
REG101301,2024-03-25,South,Phone,7,446.32,2811.816,0.1,No Promostion,0,Wholesale,Alice,Debit Card,Store B,47.23,2024-04-01,March,2024
REG101302,2025-03-04,Central,Tablet,11,447.38,4921.18,0,Save10,0,Wholesale,Alice,Gift Card,Store D,36.72,2025-03-11,March,2025
REG101303,2023-10-20,South,Desk,14,275.34,3469.284,0.1,No Promostion,1,Retail,Carlos,Online,Store B,32.8,2023-10-24,October,2023
REG101304,2024-09-19,Central,Desk,2,27.64,46.988,0.15,Freeship,0,Retail,Frank,Credit Card,Store B,21.73,2024-09-28,September,2024
REG101305,2023-09-23,North,Monitor,17,439.3,7468.1,0,Freeship,0,Retail,Frank,Online,Store B,12.87,2023-09-26,September,2023
REG101306,2024-12-31,East,Printer,15,573.81,8607.15,0,Save10,0,Retail,Alice,Gift Card,Store C,35.87,2025-01-02,December,2024
REG101307,2024-01-23,North,Desk,19,360.06,6499.083,0.05,Freeship,0,Wholesale,Eva,Debit Card,Store C,33.19,2024-01-31,January,2024
REG101308,2023-06-13,East,Laptop,7,535.2,3371.76,0.1,No Promostion,0,Retail,Frank,Debit Card,Store C,10.44,2023-06-23,June,2023
REG101309,2023-07-01,East,Chair,19,161.13,3061.47,0,Freeship,0,Wholesale,Diana,Credit Card,Store A,5.46,2023-07-06,July,2023
REG101310,2025-03-22,South,Laptop,11,29.6,276.76,0.15,Freeship,1,Retail,Carlos,Cash,Store D,34.96,2025-03-25,March,2025
REG101311,2025-02-07,South,Laptop,16,172.89,2351.304,0.15,Freeship,1,Wholesale,Diana,Credit Card,Store B,41.87,2025-02-15,February,2025
REG101312,2023-10-18,North,Phone,5,48.06,240.3,0,Freeship,0,Wholesale,Alice,Gift Card,Store A,19.17,2023-10-26,October,2023
REG101313,2024-01-02,Central,Desk,7,55.76,351.288,0.1,No Promostion,0,Wholesale,Alice,Online,Store C,38.98,2024-01-11,January,2024
REG101314,2025-03-08,South,Laptop,4,24.58,83.572,0.15,Winter15,0,Wholesale,Carlos,Debit Card,Store B,39.87,2025-03-17,March,2025
REG101315,2023-07-03,West,Desk,2,504.82,1009.64,0,Freeship,0,Retail,Carlos,Debit Card,Store D,25.54,2023-07-08,July,2023
REG101316,2023-11-15,North,Tablet,17,275.89,4221.117,0.1,Freeship,0,Wholesale,Bob,Gift Card,Store B,15.43,2023-11-22,November,2023
REG101317,2024-02-10,West,Desk,9,130.57,1057.617,0.1,Winter15,0,Wholesale,Eva,Cash,Store C,37.14,2024-02-17,February,2024
REG101318,2025-04-09,West,Monitor,12,312.72,3752.64,0,No Promostion,0,Retail,Eva,Gift Card,Store C,18.46,2025-04-19,April,2025
REG101319,2023-09-09,West,Tablet,18,222.66,3807.486,0.05,Save10,0,Wholesale,Alice,Gift Card,Store C,12.91,2023-09-12,September,2023
REG101320,2023-03-19,East,Phone,13,374.05,4619.5175,0.05,Freeship,0,Wholesale,Diana,Debit Card,Store D,26.32,2023-03-26,March,2023
REG101321,2024-12-31,Central,Printer,11,331.29,3279.771,0.1,Winter15,0,Wholesale,Alice,Credit Card,Store B,6.22,2025-01-02,December,2024
REG101322,2023-11-24,Central,Phone,5,533.52,2667.6,0,Freeship,1,Wholesale,Carlos,Credit Card,Store D,9.08,2023-11-26,November,2023
REG101323,2025-05-15,East,Chair,10,492.24,4922.4,0,Winter15,0,Retail,Alice,Gift Card,Store A,38.89,2025-05-22,May,2025
REG101324,2025-04-06,South,Tablet,9,543.57,4158.3105,0.15,Save10,0,Retail,Diana,Debit Card,Store D,7.54,2025-04-11,April,2025
REG101325,2024-02-06,South,Desk,17,141.76,2168.928,0.1,Winter15,1,Wholesale,Bob,Cash,Store D,9.98,2024-02-14,February,2024
REG101326,2025-05-14,North,Laptop,12,502.7,5429.16,0.1,Freeship,0,Wholesale,Alice,Credit Card,Store D,6.49,2025-05-20,May,2025
REG101327,2023-01-13,East,Tablet,10,155.43,1476.585,0.05,Winter15,0,Wholesale,Frank,Gift Card,Store D,26.49,2023-01-18,January,2023
REG101328,2024-02-19,North,Tablet,18,203.73,3667.14,0,Save10,1,Wholesale,Carlos,Gift Card,Store B,24.98,2024-02-28,February,2024
REG101329,2023-10-07,South,Phone,3,464.11,1183.4805,0.15,No Promostion,0,Wholesale,Alice,Gift Card,Store B,27.45,2023-10-12,October,2023
REG101330,2024-09-17,Central,Chair,2,442.03,751.451,0.15,Winter15,0,Retail,Carlos,Debit Card,Store B,28.71,2024-09-19,September,2024
